Index,Modification,Speaker,Start Time,End Time,Script
293,인식결과,4,2346979,2352340,저는 감정과 혐오가 아니라 이성과 국제 규칙에 의거해서
293,수정결과,D,2346979,2352340,저는 감정과 혐오가 아니라 이성과 국제 규칙에 의거해서
294,인식결과,4,2352730,2366540,국익을 최우선으로 두는 평화외교를 펼치겠습니다. 농구의 피보처럼 한 발은 동맹에 고정하고 다른 한 발은 평화와 국익을 위해서 쓰겠습니다. 저는 외교를 국내 정치에 끌어들이는 포퓰리즘과 결별하겠습니다.
294,수정결과,D,2352730,2366540,국익을 최우선으로 두는 평화외교를 펼치겠습니다. 농구의 피보처럼 한 발은 동맹에 고정하고 다른 한 발은 평화와 국익을 위해서 쓰겠습니다. 저는 외교를 국내 정치에 끌어들이는 포퓰리즘과 결별하겠습니다.
295,인식결과,4,2366629,2378010,반미 반중 반일 정치에 이용하지 않겠습니다. 또 동맹이 중요하지만 국익이 앞설 수는 없습니다. 미국과 중국의 눈치보기 외교 줄서기 외교 이거 탈피하고
295,수정결과,D,2366629,2378010,반미 반중 반일 정치에 이용하지 않겠습니다. 또 동맹이 중요하지만 국익이 앞설 수는 없습니다. 미국과 중국의 눈치보기 외교 줄서기 외교 이거 탈피하고
296,인식결과,4,2378010,2385050,대한민국이 선진국 위상에 걸맞게 한반도 평화를 위한 외교 공간을 능동적으로 열어갈 것입니다.
296,수정결과,D,2378010,2385050,대한민국이 선진국 위상에 걸맞게 한반도 평화를 위한 외교 공간을 능동적으로 열어갈 것입니다.
297,인식결과,7,2387030,2387490,네
297,수정결과,G,2387030,2387490,네
298,인식결과,1,2388030,2399530,후보들의 답변을 들어봤는데요. 바로 시간 총량제 토론 이어가겠습니다. 마찬가지로 1회 발언은 되도록 1분 이내로 해 주시기 바랍니다. 이 순서도 안철수 후보가 문을 열어주시겠습니다.
298,수정결과,A,2388030,2399530,후보들의 답변을 들어봤는데요. 바로 시간 총량제 토론 이어가겠습니다. 마찬가지로 1회 발언은 되도록 1분 이내로 해 주시기 바랍니다. 이 순서도 안철수 후보가 문을 열어주시겠습니다.
299,인식결과,6,2399530,2407149,먼저 윤 후보께 묻겠습니다. 지난번에 북핵 대응 전략에 대해서 질문이 오갔을 때
299,수정결과,F,2399530,2407149,먼저 윤 후보께 묻겠습니다. 지난번에 북핵 대응 전략에 대해서 질문이 오갔을 때
300,인식결과,6,2407149,2414949,한마디로 확장 억제에 대해서 말씀을 하셨는데 구체적인 그런 방안에 대해서는 제가 듣지를 못했습니다. 그래서
300,수정결과,F,2407149,2414949,한마디로 확장 억제에 대해서 말씀을 하셨는데 구체적인 그런 방안에 대해서는 제가 듣지를 못했습니다. 그래서
301,인식결과,6,2414949,2420649,윤 후보께서 생각하시는 확장 억제의 구체적인 방안은 어떤 것입니까
301,수정결과,F,2414949,2420649,윤 후보께서 생각하시는 확장 억제의 구체적인 방안은 어떤 것입니까
302,인식결과,3,2420780,2427290,확장억제는 미국이 보유하고 있는 핵무기를 icbm이라든가
302,수정결과,C,2420780,2427290,확장억제는 미국이 보유하고 있는 핵무기를 icbm이라든가
303,인식결과,3,2427330,2440969,또는 미국이 우리 아시아 지역에 배치하고 있는 그런 전술핵을 북핵 위협에 우리가 대응하는 그런 것을 말하는 것입니다. 그래서 우리 한미 간에
303,수정결과,C,2427330,2440969,또는 미국이 우리 아시아 지역에 배치하고 있는 그런 전술핵을 북핵 위협에 우리가 대응하는 그런 것을 말하는 것입니다. 그래서 우리 한미 간에
304,인식결과,3,2440969,2449440,확장억제를 위해서 긴밀히 협의하고 또 핵의 사용과 그 절차에 대해서 우리가
304,수정결과,C,2440969,2449440,확장억제를 위해서 긴밀히 협의하고 또 핵의 사용과 그 절차에 대해서 우리가
305,인식결과,3,2449530,2455790,깊은 관여와 참여를 할 수 있는 그런 시스템을 확장 억제라고 할 수 있습니다.
305,수정결과,C,2449530,2455790,깊은 관여와 참여를 할 수 있는 그런 시스템을 확장 억제라고 할 수 있습니다.
306,인식결과,6,2456230,2459790,전략핵이 아니라 전술핵이라고 말씀하셨습니까
306,수정결과,F,2456230,2459790,전략핵이 아니라 전술핵이라고 말씀하셨습니까
307,인식결과,3,2459790,2461790,아
307,수정결과,C,2459790,2461790,아
308,인식결과,3,2462080,2470760,캘리포니아에서 반덴버그에서 쓰는 것은 전략핵이라고 봐야 되고요 그리고 거기서도
308,수정결과,C,2462080,2470760,캘리포니아에서 반덴버그에서 쓰는 것은 전략핵이라고 봐야 되고요 그리고 거기서도
309,인식결과,3,2470760,2478500,탄도의 규모를 폭발력을 조절해서 전술핵과 마찬가지로 쓸 수도 있습니다.
309,수정결과,C,2470760,2478500,탄도의 규모를 폭발력을 조절해서 전술핵과 마찬가지로 쓸 수도 있습니다.
310,인식결과,6,2478530,2486370,그럼 지금 윤 후보께서 말씀하시는 내용은 한반도에서 그런 일이 있어서는 안 됩니다마는 핵 위협이 있을 때
310,수정결과,F,2478530,2486370,그럼 지금 윤 후보께서 말씀하시는 내용은 한반도에서 그런 일이 있어서는 안 됩니다마는 핵 위협이 있을 때
311,인식결과,6,2486370,2499489,예를 들면 사실 괌이라든지 또는 오키나와에 우리가 쓸 수 있는 전술핵들이 있습니다. 사실 제 입장에서는 이런 확장 억제 정도가 아니라
311,수정결과,F,2486370,2499489,예를 들면 사실 괌이라든지 또는 오키나와에 우리가 쓸 수 있는 전술핵들이 있습니다. 사실 제 입장에서는 이런 확장 억제 정도가 아니라
312,인식결과,6,2499489,2509810,좀 더 확실하게 우리 핵공유협정이 필요하다 즉 한반도에는 이런 전술핵을 반입하지 않으면서
312,수정결과,F,2499489,2509810,좀 더 확실하게 우리 핵공유협정이 필요하다 즉 한반도에는 이런 전술핵을 반입하지 않으면서
313,인식결과,6,2509810,2518469,외부에 있는 그런 오키나와나 괌에 있는 그런 것들을 우리가 활용할 수 있는 협정을 맺자 저는 그런 생각을 가지고 있는데요.
313,수정결과,F,2509810,2518469,외부에 있는 그런 오키나와나 괌에 있는 그런 것들을 우리가 활용할 수 있는 협정을 맺자 저는 그런 생각을 가지고 있는데요.
314,인식결과,6,2518469,2528050,그런데 지금 하시는 말씀은 오히려 그게 아니라 미국 본토에 있는 icbm을 쓰자는 그런 말씀이어서 도저히 이해가 가지 않습니다.
314,수정결과,F,2518469,2528050,그런데 지금 하시는 말씀은 오히려 그게 아니라 미국 본토에 있는 icbm을 쓰자는 그런 말씀이어서 도저히 이해가 가지 않습니다.
315,인식결과,3,2528929,2540929,핵 공유를 하려면 예를 들어서 괌에 미국의 전술력이 있다고 그러면 핵 공유는 우리 전투기가 그거를 싣고 대응을 하는 건데 그 시간보다
315,수정결과,C,2528929,2540929,핵 공유를 하려면 예를 들어서 괌에 미국의 전술력이 있다고 그러면 핵 공유는 우리 전투기가 그거를 싣고 대응을 하는 건데 그 시간보다
316,인식결과,3,2540929,2549649,반덴버그에 있는 전략 핵을 폭발력을 축소시켜서 전술의 규모로 해가지고 대응을 하는 것이 시간적으로 더 적게 걸려
316,수정결과,C,2540929,2549649,반덴버그에 있는 전략 핵을 폭발력을 축소시켜서 전술의 규모로 해가지고 대응을 하는 것이 시간적으로 더 적게 걸려
317,인식결과,6,2549639,2561479,그건 잘 모르시는 말씀인데요. 제가 말씀드리는 이런 핵공유협정이라는 것은 나토식의 핵공유협정과는 다르게 거기 미군기에
317,수정결과,F,2549639,2561479,그건 잘 모르시는 말씀인데요. 제가 말씀드리는 이런 핵공유협정이라는 것은 나토식의 핵공유협정과는 다르게 거기 미군기에
318,인식결과,6,2561479,2570260,탑재되어 있는 그 핵에 대해서 미국과 한국이 협의를 해서 그것을 사용할 것인지를 의논하자는 그것이죠.
318,수정결과,F,2561479,2570260,탑재되어 있는 그 핵에 대해서 미국과 한국이 협의를 해서 그것을 사용할 것인지를 의논하자는 그것이죠.
319,인식결과,6,2570260,2579300,그래서 그것을 미국에 있는 핵무기를 한국 전투기에다가 탑재를 해서 하자 저는 그런 이야기는 들어본 적이 없습니다.
319,수정결과,F,2570260,2579300,그래서 그것을 미국에 있는 핵무기를 한국 전투기에다가 탑재를 해서 하자 저는 그런 이야기는 들어본 적이 없습니다.
320,인식결과,3,2579630,2586140,그건 좀 다른 뜻의 말씀이신 것 같은데 저는 일반적인 핵 공유에 관한 말씀을 드린 겁니다.
320,수정결과,C,2579630,2586140,그건 좀 다른 뜻의 말씀이신 것 같은데 저는 일반적인 핵 공유에 관한 말씀을 드린 겁니다.
321,인식결과,1,2586140,2588140,이재명 후보 발언하시죠
321,수정결과,A,2586140,2588140,이재명 후보 발언하시죠
322,인식결과,2,2588580,2598580,저도 사실 그 문제에 대해서 우리 윤 후보님한테 매우 궁금했는데 첫 번째로는 전술핵을 한반도에 재배치하자 지금도 여전히 주장하고 계십니까
322,수정결과,B,2588580,2598580,저도 사실 그 문제에 대해서 우리 윤 후보님한테 매우 궁금했는데 첫 번째로는 전술핵을 한반도에 재배치하자 지금도 여전히 주장하고 계십니까
323,인식결과,3,2598580,2602580,저는 전술핵 한반도 배치를 주장한 적이 단 한 번도
323,수정결과,C,2598580,2602580,저는 전술핵 한반도 배치를 주장한 적이 단 한 번도
324,인식결과,2,2602580,2611640,아 그래 다행이군요. 저는 그렇게 했다는 기사를 봤는데 두 번째 제가 하나 여쭤보겠습니다. 핵공유 말씀을 자꾸 하시는데 예를 들면 유럽식의 핵 공유도
324,수정결과,B,2602580,2611640,아 그래 다행이군요. 저는 그렇게 했다는 기사를 봤는데 두 번째 제가 하나 여쭤보겠습니다. 핵공유 말씀을 자꾸 하시는데 예를 들면 유럽식의 핵 공유도
325,인식결과,2,2612480,2620090,소위 수송 투발 이 부분은 유럽이 맡아도 핵 자체에 대한 통제권을 미국 대통령이 그대로 갖고 있습니다.
325,수정결과,B,2612480,2620090,소위 수송 투발 이 부분은 유럽이 맡아도 핵 자체에 대한 통제권을 미국 대통령이 그대로 갖고 있습니다.
326,인식결과,2,2620580,2631140,그런데 지금 예를 들면 핵을 한반도에 가져올 수는 없는 건데 그걸 예를 들면 괌이든 본토든 놔두고 그러면 우리 전투기 가서 실어온다는 얘기인지
326,수정결과,B,2620580,2631140,그런데 지금 예를 들면 핵을 한반도에 가져올 수는 없는 건데 그걸 예를 들면 괌이든 본토든 놔두고 그러면 우리 전투기 가서 실어온다는 얘기인지
327,인식결과,2,2631380,2639640,아니면 그냥 미국 전투기로 전폭기로 한다든지 이러면 똑같은 건데 새로 말씀하신 핵 공유는 대체 어떤 겁니까
327,수정결과,B,2631380,2639640,아니면 그냥 미국 전투기로 전폭기로 한다든지 이러면 똑같은 건데 새로 말씀하신 핵 공유는 대체 어떤 겁니까
328,인식결과,3,2639830,2642330,저한테 물으시는 거 저는 핵공유를 얘기한 적이
328,수정결과,C,2639830,2642330,저한테 물으시는 거 저는 핵공유를 얘기한 적이
329,인식결과,2,2642330,2643830,전술력 배치 얘기를 한 일을
329,수정결과,B,2642330,2643830,전술력 배치 얘기를 한 일을
330,인식결과,3,2643830,2649330,의원님한테 여쭤보시죠 저는 핵 공유에 대해서는 현실성이 없는 거라고 저는 늘 주장해 왔습니다.
330,수정결과,C,2643830,2649330,의원님한테 여쭤보시죠 저는 핵 공유에 대해서는 현실성이 없는 거라고 저는 늘 주장해 왔습니다.
331,인식결과,2,2649330,2651330,하도 주장이 많이 왔다. 갔다. 하셔서 저도
331,수정결과,B,2649330,2651330,하도 주장이 많이 왔다. 갔다. 하셔서 저도
332,인식결과,3,2651330,2652690,왔다 갔다 한 적은 없습니다.
332,수정결과,C,2651330,2652690,왔다 갔다 한 적은 없습니다.
333,인식결과,2,2652980,2655490,한미동맹 관련해서 하나만 여쭤볼게요
333,수정결과,B,2652980,2655490,한미동맹 관련해서 하나만 여쭤볼게요
334,인식결과,2,2655680,2668440,한미동맹은 이제 포괄동맹으로 발전했다고 합니다. 이제 군사안보동맹에서 이제 기술 경제 환경 등등의 포괄 안보동맹으로 발전했는데 윤석열 후보님께서 이런 얘기 하셨어요.
